Customer_ID,Customer_Name,Total_Orders,Total_Sales,Avg_Order_Value,Customer_Lifetime_Days,Days_Since_Last_Purchase,Ref_Date,Last_Purchase_Date,Pref_Order_Month,Purchase_Frequency,Avg_Browsing_Time,Unique_Products_Purchased,Favorite_Product,Favorite_Top3,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,R_Recency_Days_MM,R_Avg_Interval_Days_MM,F_Orders_30d_MM,F_Orders_90d_MM,M_Sales_30d_MM,M_AOV_30d_MM,M_Sales_Var_90d_MM,B_Browse_Count_30d_MM,B_Avg_Browse_Time_30d_MM,B_Depth_30d_MM,C_Top1_Ratio_MM,C_Top3_Coverage_MM,Cluster,Cluster_Label
RA-001438,Mcbride Lawera,78.0,12147.0,155.73076923076923,1076.0,5.0,2024-12-31,2024-12-26,1,0.0724907063197026,14.07179487179487,31.0,Fashion,Fashion:60.3%、Home & Furniture:15.4%、Auto & Accessories:12.8%,34.0,23.0,40.0,97.0,0.9532710280373832,0.8616523654364581,0.5,0.6428571428571428,0.27960140679953105,0.3946759259259259,0.5424186304126648,0.5,0.15875,0.6666666666666666,0.5007507507507507,0.365384615384615,0,高价值客户群
RA-00665,Harrison Carreira,76.0,11401.0,150.01315789473685,1041.0,39.0,2024-12-31,2024-11-22,7,0.07300672430355427,19.96578947368421,26.0,Fashion,Fashion:52.6%、Home & Furniture:31.6%、Auto & Accessories:13.2%,51.0,46.0,54.0,151.0,0.6355140186915889,0.8650045218715788,0.0,0.21428571428571427,0.0,0.5370979532163742,0.490226244141233,0.0,0.0,0.0,0.37126600284495015,0.8552631578947372,3,中等价值客户群
RA-00845,Santos Herrera,50.0,7975.0,159.5,1036.0,10.0,2024-12-31,2024-12-21,5,0.04826254826254826,14.42,22.0,Fashion,Fashion:56.0%、Home & Furniture:22.0%、Auto & Accessories:18.0%,20.0,14.0,18.0,52.0,0.9065420560747663,0.6060735875101149,0.125,0.5714285714285714,0.12368112543962484,0.8194444444444444,0.17561185346420247,0.125,0.4425,0.16666666666666666,0.42846846846846853,0.7799999999999994,1,低价值客户群
RD-001003,Bell Bickford,98.0,15932.0,162.57142857142858,1077.0,4.0,2024-12-31,2024-12-27,2,0.09099350046425256,19.46530612244898,27.0,Fashion,Fashion:70.4%、Home & Furniture:15.3%、Auto & Accessories:12.2%,68.0,69.0,76.0,213.0,0.9626168224299065,0.9640051171000352,0.25,0.3571428571428571,0.16295427901524032,0.4861111111111111,0.4036723972294442,0.25,0.37000000000000005,0.3333333333333333,0.6731476374333518,0.8877551020408161,4,低价值潜在流失客户群
RD-001274,Griffith Hazard,77.0,11491.0,149.23376623376623,1074.0,7.0,2024-12-31,2024-12-24,7,0.07169459962756052,22.22077922077922,25.0,Fashion,Fashion:57.1%、Home & Furniture:35.1%、Auto & Accessories:7.8%,55.0,50.0,60.0,165.0,0.9345794392523364,0.8560353833319554,0.125,0.42857142857142855,0.13364595545134816,0.8981481481481481,0.4373560734485417,0.125,0.525,0.16666666666666666,0.44787644787644787,1.0,1,低价值客户群
RD-001537,Wiggins Odegard,71.0,11158.0,157.1549295774648,1068.0,13.0,2024-12-31,2024-12-18,3,0.06647940074906367,13.076056338028168,26.0,Fashion,Fashion:62.0%、Auto & Accessories:16.9%、Electronic:12.7%,32.0,21.0,36.0,89.0,0.8785046728971962,0.8159074682279024,0.25,0.3571428571428571,0.2790152403282532,0.9444444444444444,0.6434611793001055,0.25,0.20375000000000001,0.3333333333333333,0.5298819946707269,0.535211267605634,1,低价值客户群
RD-001777,Ballard Latchford,82.0,14102.0,171.97560975609755,1065.0,16.0,2024-12-31,2024-12-15,5,0.07699530516431925,18.829268292682926,28.0,Fashion,Fashion:68.3%、Home & Furniture:23.2%、Auto & Accessories:6.1%,58.0,62.0,62.0,182.0,0.8504672897196262,0.8910960558349772,0.375,0.5714285714285714,0.29484173505275496,0.6188271604938271,0.33660338190539535,0.375,0.31833333333333336,0.3333333333333333,0.6372225884421008,0.8658536585365848,0,高价值客户群
RD-00240,Wright Baird,39.0,5689.0,145.87179487179486,1077.0,4.0,2024-12-31,2024-12-27,3,0.036211699164345405,22.51025641025641,20.0,Fashion,Fashion:56.4%、Home & Furniture:30.8%、Auto & Accessories:7.7%,30.0,26.0,32.0,88.0,0.9626168224299065,0.34941040306034266,0.125,0.2857142857142857,0.019929660023446656,0.0,0.748291916077151,0.125,0.7425,0.16666666666666666,0.4354354354354354,0.7179487179487181,4,低价值潜在流失客户群
RD-00281,Beard Radford,47.0,7008.0,149.10638297872342,1070.0,11.0,2024-12-31,2024-12-20,6,0.04392523364485981,25.040425531914895,21.0,Fashion,Fashion:53.2%、Home & Furniture:36.2%、Auto & Accessories:10.6%,33.0,32.0,41.0,106.0,0.897196261682243,0.5305635059094758,0.25,0.2857142857142857,0.21981242672919107,0.7106481481481481,0.07505492069250459,0.25,0.6275000000000001,0.3333333333333333,0.3807743914126893,1.0,1,低价值客户群
RD-002976,Ford Byrd,55.0,7890.0,143.45454545454547,1048.0,4.0,2024-12-31,2024-12-27,2,0.05248091603053435,23.138181818181817,25.0,Fashion,Fashion:52.7%、Home & Furniture:32.7%、Auto & Accessories:9.1%,44.0,43.0,49.0,136.0,0.9626168224299065,0.6679447785164383,0.125,0.3571428571428571,0.09320046893317702,0.5787037037037037,0.392063472868842,0.125,0.77,0.16666666666666666,0.3728910728910728,0.7000000000000002,4,低价值潜在流失客户群
RD-004435,Dalton Radford,87.0,14079.0,161.82758620689654,1048.0,4.0,2024-12-31,2024-12-27,11,0.08301526717557252,23.120689655172413,28.0,Fashion,Fashion:66.7%、Home & Furniture:23.0%、Auto & Accessories:6.9%,61.0,60.0,67.0,188.0,0.9626168224299065,0.925396314093517,0.375,0.7142857142857142,0.23270808909730362,0.455246913580247,0.42530476785510346,0.375,0.4841666666666667,0.5,0.6096096096096095,0.8103448275862073,0,高价值客户群
RD-00542,Hill Ballard,78.0,12470.0,159.87179487179486,1027.0,16.0,2024-12-31,2024-12-15,10,0.0759493670886076,21.07948717948718,32.0,Fashion,Fashion:61.5%、Home & Furniture:20.5%、Electronic:10.3%,61.0,53.0,61.0,175.0,0.8504672897196262,0.8843396120277458,0.375,0.5714285714285714,0.23329425556858147,0.4567901234567901,0.42349564329430106,0.375,0.385,0.5,0.5225225225225225,0.5769230769230766,0,高价值客户群
RD-00654,Benton Ward,68.0,10005.0,147.13235294117646,1080.0,1.0,2024-12-31,2024-12-30,2,0.06296296296296296,12.319117647058825,27.0,Fashion,Fashion:63.2%、Auto & Accessories:17.6%、Home & Furniture:14.7%,24.0,23.0,41.0,88.0,0.9906542056074766,0.7851666982806942,0.25,0.7142857142857142,0.205158264947245,0.6527777777777777,0.4706343927820438,0.25,0.37375,0.3333333333333333,0.551338102808691,0.757352941176471,1,低价值客户群
RD-00819,Avila Radford,46.0,7435.0,161.6304347826087,1007.0,40.0,2024-12-31,2024-11-21,11,0.04568023833167825,13.345652173913043,25.0,Home & Furniture,Home & Furniture:41.3%、Fashion:34.8%、Auto & Accessories:19.6%,20.0,18.0,24.0,62.0,0.6261682242990654,0.5620469534220784,0.0,0.42857142857142855,0.0,0.5908816425120773,0.4368544532601207,0.0,0.0,0.0,0.17890716803760287,0.7608695652173916,3,中等价值客户群
RE-001144,Singleton Mcclure,66.0,10697.0,162.07575757575756,1077.0,4.0,2024-12-31,2024-12-27,9,0.06128133704735376,21.578787878787878,25.0,Fashion,Fashion:59.1%、Home & Furniture:31.8%、Auto & Accessories:4.5%,50.0,44.0,53.0,147.0,0.9626168224299065,0.7691297136392095,0.125,0.2857142857142857,0.12661195779601406,0.8425925925925926,0.3115598820296807,0.125,0.4375,0.16666666666666666,0.480958230958231,0.75,1,低价值客户群
RE-00148,Jefferson Macintyre,55.0,8998.0,163.6,1078.0,3.0,2024-12-31,2024-12-28,3,0.05102040816326531,19.703636363636363,24.0,Fashion,Fashion:69.1%、Home & Furniture:20.0%、Auto & Accessories:5.5%,41.0,37.0,43.0,121.0,0.9719626168224299,0.6481384521272189,0.125,0.07142857142857142,0.07151230949589683,0.4074074074074074,0.0,0.125,0.205,0.16666666666666666,0.6507780507780507,0.7000000000000002,3,中等价值客户群
RE-0018,Wong Macintyre,69.0,10409.0,150.85507246376812,1053.0,16.0,2024-12-31,2024-12-15,10,0.06552706552706553,12.608695652173912,30.0,Fashion,Fashion:56.5%、Auto & Accessories:26.1%、Home & Furniture:10.1%,29.0,23.0,38.0,90.0,0.8504672897196262,0.8077735592309179,0.125,0.5,0.031652989449003514,0.09259259259259262,0.4614306129167107,0.125,0.355,0.16666666666666666,0.4373286329808068,0.6014492753623184,4,低价值潜在流失客户群
RE-00197,Schwartz Laware,45.0,6082.0,135.15555555555557,995.0,16.0,2024-12-31,2024-12-15,6,0.04522613065326633,21.96222222222222,23.0,Fashion,Fashion:57.8%、Home & Furniture:31.1%、Auto & Accessories:11.1%,31.0,29.0,34.0,94.0,0.8504672897196262,0.5536382675822917,0.125,0.14285714285714285,0.12485345838218052,0.8287037037037037,0.5728144251634184,0.125,0.05,0.16666666666666666,0.4586586586586585,1.0,1,低价值客户群
RE-00201,Tanner Sayre,47.0,6871.0,146.19148936170214,1049.0,1.0,2024-12-31,2024-12-30,3,0.044804575786463297,13.951063829787236,23.0,Fashion,Fashion:53.2%、Home & Furniture:25.5%、Auto & Accessories:19.1%,17.0,17.0,27.0,61.0,0.9906542056074766,0.5468391393336602,0.125,0.42857142857142855,0.019929660023446656,0.0,0.4584599513756858,0.125,0.14250000000000002,0.16666666666666666,0.3807743914126893,0.8829787234042552,4,低价值潜在流失客户群
RE-00264,Park Macintyre,65.0,10568.0,162.58461538461538,1078.0,4.0,2024-12-31,2024-12-27,1,0.06029684601113173,12.144615384615385,28.0,Fashion,Fashion:55.4%、Auto & Accessories:20.0%、Electronic:18.5%,28.0,31.0,31.0,90.0,0.9626168224299065,0.7593427221666904,0.375,0.42857142857142855,0.23388042203985931,0.4583333333333333,0.20991610551640377,0.375,0.2733333333333333,0.5,0.4180180180180181,0.6615384615384619,2,中高价值客户群
RE-00648,Mckenzie Mcguire,70.0,10602.0,151.45714285714286,1071.0,7.0,2024-12-31,2024-12-24,10,0.06535947712418301,22.36857142857143,26.0,Fashion,Fashion:60.0%、Home & Furniture:30.0%、Auto & Accessories:5.7%,52.0,48.0,54.0,154.0,0.9345794392523364,0.8064742439575585,0.125,0.8571428571428571,0.12778429073856976,0.8518518518518519,0.43276087422247,0.125,0.515,0.16666666666666666,0.49639639639639643,0.7642857142857142,1,低价值客户群
RE-0065,Knox Sayre,65.0,8750.0,134.6153846153846,1067.0,15.0,2024-12-31,2024-12-16,7,0.06091846298031865,14.658461538461538,26.0,Home & Furniture,Home & Furniture:41.5%、Fashion:35.4%、Auto & Accessories:23.1%,24.0,24.0,33.0,81.0,0.8598130841121495,0.7654703043933553,0.125,0.21428571428571427,0.1148886283704572,0.75,0.41636864306513827,0.125,0.34,0.16666666666666666,0.1828828828828829,1.0,1,低价值客户群
RE-00685,Pacheco Sayre,48.0,7418.0,154.54166666666666,1065.0,16.0,2024-12-31,2024-12-15,1,0.04507042253521127,12.404166666666667,23.0,Fashion,Fashion:60.4%、Home & Furniture:20.8%、Auto & Accessories:18.8%,18.0,11.0,22.0,51.0,0.8504672897196262,0.5520005104195467,0.125,0.42857142857142855,0.08206330597889801,0.49074074074074076,0.36219664855011613,0.125,0.085,0.16666666666666666,0.5034722222222221,1.0,3,中等价值客户群
RE-00996,Vazquez Moore,60.0,9672.0,161.2,1068.0,13.0,2024-12-31,2024-12-18,12,0.056179775280898875,23.471666666666668,27.0,Fashion,Fashion:63.3%、Home & Furniture:20.0%、Auto & Accessories:13.3%,45.0,35.0,41.0,121.0,0.8785046728971962,0.7144952405385585,0.25,0.2857142857142857,0.1148886283704572,0.2962962962962963,0.48585498249927783,0.25,0.83125,0.3333333333333333,0.5530030030030029,0.8166666666666664,4,低价值潜在流失客户群
RF-00205,Mejia Waldorf,69.0,10617.0,153.8695652173913,1067.0,5.0,2024-12-31,2024-12-26,12,0.06466729147141519,21.468115942028984,27.0,Fashion,Fashion:42.0%、Home & Furniture:42.0%、Auto & Accessories:8.7%,54.0,51.0,56.0,161.0,0.9532710280373832,0.8004335676866776,0.875,0.8571428571428571,0.813012895662368,0.7599206349206349,0.4157057878161532,0.875,0.4,1.0,0.1912129520825172,0.6014492753623184,0,高价值客户群
RG-00330,Marsh Luxemburg,71.0,10953.0,154.26760563380282,1080.0,1.0,2024-12-31,2024-12-30,1,0.06574074074074074,20.723943661971834,26.0,Fashion,Fashion:59.2%、Home & Furniture:21.1%、Electronic:16.9%,43.0,45.0,54.0,142.0,0.9906542056074766,0.8097958017992288,0.125,0.42857142857142855,0.1465416178194607,1.0,0.4312649711605715,0.125,0.4925,0.16666666666666666,0.4820454257073976,0.845070422535211,1,低价值客户群
RG-00356,Sloan Shillingsburg,77.0,12500.0,162.33766233766235,1075.0,6.0,2024-12-31,2024-12-25,11,0.07162790697674419,20.983116883116885,25.0,Fashion,Fashion:75.3%、Home & Furniture:15.6%、Auto & Accessories:9.1%,61.0,55.0,61.0,177.0,0.9439252336448598,0.8555662861280002,0.25,0.5714285714285714,0.09554513481828839,0.21990740740740738,0.359366077486883,0.25,0.7312500000000001,0.3333333333333333,0.7566397566397567,1.0,4,低价值潜在流失客户群
RG-00577,Stafford Rosenberg,68.0,10299.0,151.4558823529412,1043.0,40.0,2024-12-31,2024-11-21,8,0.06519654841802493,15.657352941176471,29.0,Fashion,Fashion:64.7%、Auto & Accessories:16.2%、Home & Furniture:16.2%,29.0,18.0,38.0,85.0,0.6261682242990654,0.804854777945202,0.0,0.14285714285714285,0.0,0.5437772331154684,0.004541454205883736,0.0,0.0,0.0,0.5763116057233704,0.8382352941176467,3,中等价值客户群
RI-00118,Ayala Molinari,74.0,12011.0,162.3108108108108,1027.0,46.0,2024-12-31,2024-11-15,6,0.07205452775073028,12.54864864864865,26.0,Fashion,Fashion:64.9%、Auto & Accessories:23.0%、Home & Furniture:6.8%,37.0,28.0,39.0,104.0,0.5700934579439252,0.8582844795153024,0.0,0.21428571428571427,0.0,0.5940315315315314,0.25577852274347423,0.0,0.0,0.0,0.5790114438763088,0.7027027027027026,3,中等价值客户群
RI-00163,Clay Molinari,83.0,13716.0,165.25301204819277,1067.0,1.0,2024-12-31,2024-12-30,12,0.07778819119025304,20.857831325301206,31.0,Fashion,Fashion:63.9%、Home & Furniture:19.3%、Electronic:9.6%,62.0,55.0,65.0,182.0,0.9906542056074766,0.8959429698538026,0.375,0.5714285714285714,0.3980070339976553,0.890432098765432,0.6689911387897967,0.375,0.40249999999999997,0.5,0.5618690980136762,0.6024096385542164,0,高价值客户群
RI-001752,Sawyer Molinari,61.0,9718.0,159.31147540983608,1074.0,7.0,2024-12-31,2024-12-24,12,0.056797020484171325,21.704918032786885,25.0,Fashion,Fashion:52.5%、Home & Furniture:31.1%、Auto & Accessories:9.8%,50.0,46.0,49.0,145.0,0.9345794392523364,0.7216859441191872,0.25,0.42857142857142855,0.21922626025791322,0.7083333333333333,0.48556834239160857,0.25,0.71,0.3333333333333333,0.36833554866341756,0.639344262295082,1,低价值客户群
RI-001824,Lowery Shagiari,75.0,11483.0,153.10666666666665,1065.0,16.0,2024-12-31,2024-12-15,6,0.07042253521126761,21.305333333333333,25.0,Fashion,Fashion:74.7%、Auto & Accessories:10.7%、Electronic:8.0%,59.0,52.0,58.0,169.0,0.8504672897196262,0.8467548656753283,0.25,0.42857142857142855,0.25146541617819457,0.8356481481481481,0.33320718182761433,0.25,0.7225,0.3333333333333333,0.7454654654654655,0.6333333333333329,1,低价值客户群
RI-00393,Weiss Shariari,71.0,11138.0,156.8732394366197,1035.0,46.0,2024-12-31,2024-11-15,7,0.06859903381642513,12.640845070422536,30.0,Fashion,Fashion:54.9%、Auto & Accessories:21.1%、Home & Furniture:14.1%,35.0,26.0,43.0,104.0,0.5700934579439252,0.8327145509067542,0.0,0.2857142857142857,0.0,0.5688575899843504,0.328973268570584,0.0,0.0,0.0,0.4102905722624033,0.45774647887323905,3,中等价值客户群
RI-00587,Nixon Shariari,76.0,12422.0,163.44736842105263,1073.0,8.0,2024-12-31,2024-12-23,8,0.07082945013979497,21.310526315789474,24.0,Fashion,Fashion:73.7%、Auto & Accessories:14.5%、Home & Furniture:10.5%,52.0,48.0,51.0,151.0,0.9252336448598131,0.8497932632046583,0.375,0.5714285714285714,0.3036342321219226,0.6419753086419753,0.4330505001645941,0.375,0.7583333333333333,0.5,0.7287814129919392,0.9276315789473681,0,高价值客户群
RK-00125,Holmes Clark,62.0,9840.0,158.70967741935485,1080.0,1.0,2024-12-31,2024-12-30,1,0.05740740740740741,13.003225806451614,23.0,Fashion,Fashion:67.7%、Auto & Accessories:24.2%、Home & Furniture:8.1%,25.0,20.0,36.0,81.0,0.9906542056074766,0.72864088692668,0.5,0.42857142857142855,0.3018757327080891,0.4386574074074074,0.21184196873980618,0.5,0.16187500000000002,0.6666666666666666,0.62786980528916,1.0,0,高价值客户群
RN-00101,Cook Bern,78.0,11227.0,143.93589743589743,1072.0,1.0,2024-12-31,2024-12-30,10,0.07276119402985075,13.174358974358974,26.0,Fashion,Fashion:59.0%、Auto & Accessories:20.5%、Home & Furniture:16.7%,39.0,35.0,51.0,125.0,0.9906542056074766,0.8635043855663591,0.25,0.42857142857142855,0.16412661195779601,0.49074074074074076,0.28726414707026193,0.25,0.17625000000000002,0.3333333333333333,0.4789789789789789,0.7884615384615383,2,中高价值客户群
RN-0016,Bentley Zypern,85.0,13592.0,159.90588235294118,1081.0,0.0,2024-12-31,2024-12-31,5,0.0786308973172988,21.66470588235294,24.0,Fashion,Fashion:75.3%、Auto & Accessories:14.1%、Home & Furniture:10.6%,53.0,52.0,60.0,165.0,1.0,0.9010463769495614,0.25,0.3571428571428571,0.10785463071512309,0.26851851851851855,0.3480269531276243,0.25,0.37250000000000005,0.3333333333333333,0.756120826709062,1.0,4,低价值潜在流失客户群
RN-001751,Rogers Bern,60.0,10801.0,180.01666666666668,1069.0,12.0,2024-12-31,2024-12-19,11,0.05612722170252572,22.573333333333334,21.0,Fashion,Fashion:81.7%、Home & Furniture:10.0%、Auto & Accessories:6.7%,41.0,41.0,43.0,125.0,0.8878504672897196,0.7138909797334638,0.375,0.42857142857142855,0.41031652989449,0.9228395061728394,0.45495756756010297,0.375,0.4816666666666667,0.5,0.8643393393393393,0.9083333333333332,0,高价值客户群
RN-00288,Hansen Eichhorn,75.0,10460.0,139.46666666666667,1068.0,7.0,2024-12-31,2024-12-24,8,0.0702247191011236,13.372,35.0,Fashion,Fashion:48.0%、Home & Furniture:28.0%、Auto & Accessories:16.0%,32.0,26.0,38.0,96.0,0.9345794392523364,0.845309539155034,0.375,1.0,0.20457209847596716,0.3811728395061728,0.4625252563891107,0.375,0.3141666666666667,0.5,0.2926126126126126,0.5600000000000005,0,高价值客户群
RN-00386,Reed Bern,72.0,10835.0,150.48611111111111,1065.0,16.0,2024-12-31,2024-12-15,9,0.0676056338028169,20.11388888888889,28.0,Home & Furniture,Home & Furniture:45.8%、Fashion:36.1%、Auto & Accessories:13.9%,52.0,48.0,54.0,154.0,0.8504672897196262,0.8250749678709124,0.125,0.2857142857142857,0.07268464243845252,0.4166666666666667,0.0045347360783602395,0.125,0.635,0.16666666666666666,0.25581831831831825,0.770833333333333,4,低价值潜在流失客户群
RO-001150,Shannon Soltero,71.0,10669.0,150.26760563380282,1081.0,0.0,2024-12-31,2024-12-31,12,0.06567992599444958,19.43943661971831,26.0,Fashion,Fashion:64.8%、Home & Furniture:22.5%、Auto & Accessories:11.3%,44.0,49.0,58.0,151.0,1.0,0.8092864962635062,0.25,0.3571428571428571,0.07561547479484174,0.14120370370370372,0.7727072038481434,0.25,0.8024999999999999,0.3333333333333333,0.5777185636340567,0.922535211267606,4,低价值潜在流失客户群
RR-00127,Peters Derr,76.0,12097.0,159.17105263157896,1059.0,15.0,2024-12-31,2024-12-16,8,0.07176581680830972,14.430263157894737,26.0,Fashion,Fashion:42.1%、Home & Furniture:31.6%、Auto & Accessories:25.0%,29.0,25.0,38.0,92.0,0.8598130841121495,0.8564481888714361,0.25,0.6428571428571428,0.17467760844079716,0.5324074074074074,0.7922201760962223,0.25,0.6050000000000001,0.3333333333333333,0.19250829777145562,0.9276315789473681,4,低价值潜在流失客户群
RR-00218,Underwood Mcgarr,84.0,11903.0,141.70238095238096,1068.0,15.0,2024-12-31,2024-12-16,4,0.07865168539325842,12.453571428571427,33.0,Fashion,Fashion:64.3%、Auto & Accessories:14.3%、Home & Furniture:11.9%,29.0,28.0,49.0,106.0,0.8598130841121495,0.9011026255529042,0.125,0.3571428571428571,0.12661195779601406,0.8425925925925926,0.42525639733693427,0.125,0.55,0.16666666666666666,0.5691763191763193,0.4761904761904763,1,低价值客户群
RS-001844,Hobbs Saunders,62.0,9079.0,146.43548387096774,1042.0,33.0,2024-12-31,2024-11-28,3,0.05950095969289827,20.120967741935484,29.0,Fashion,Fashion:51.6%、Home & Furniture:29.0%、Auto & Accessories:12.9%,49.0,42.0,46.0,137.0,0.691588785046729,0.7508499479926245,0.0,0.2857142857142857,0.0,0.5205346475507766,0.32792524067691853,0.0,0.0,0.0,0.35396687009590233,0.6451612903225801,3,中等价值客户群
RS-00441,Mercado Stivers,67.0,10463.0,156.16417910447763,1082.0,0.0,2024-12-31,2024-12-31,6,0.06192236598890943,11.99402985074627,29.0,Fashion,Fashion:43.3%、Home & Furniture:32.8%、Auto & Accessories:17.9%,29.0,21.0,34.0,84.0,1.0,0.7753790943852346,0.375,0.42857142857142855,0.34232121922626024,0.7438271604938271,0.2628370353948281,0.375,0.5525,0.5,0.21251848863789158,0.6716417910447765,0,高价值客户群
RS-0050,Hernandez Badders,65.0,10640.0,163.69230769230768,1065.0,16.0,2024-12-31,2024-12-15,7,0.06103286384976526,13.433846153846154,24.0,Fashion,Fashion:64.6%、Auto & Accessories:18.5%、Home & Furniture:15.4%,28.0,21.0,39.0,88.0,0.8504672897196262,0.7665844102527488,0.25,0.5714285714285714,0.09144196951934348,0.20370370370370372,0.316826894008102,0.25,0.53,0.3333333333333333,0.5747747747747749,0.9153846153846157,4,低价值潜在流失客户群
RS-00520,Maddox Watters,67.0,9403.0,140.34328358208955,1006.0,44.0,2024-12-31,2024-11-17,9,0.06660039761431412,23.67313432835821,28.0,Fashion,Fashion:61.2%、Home & Furniture:23.9%、Auto & Accessories:9.0%,47.0,48.0,51.0,146.0,0.5887850467289719,0.8164322072647077,0.0,0.21428571428571427,0.0,0.4923300165837479,0.6466839695773328,0.0,0.0,0.0,0.516673389807718,0.6716417910447765,3,中等价值客户群
