Customer_ID,Customer_Name,Cluster,Segment,Region,Country,Gender,Age,Total_Sales,Total_Orders,Avg_Order_Value,Customer_Lifetime,Purchase_Frequency,Profit_Margin,Last_Purchase_Days_Ago,Engagement_Score,Favorite_Product,Unique_Products_Bought,Total_Sales_Percentile,Total_Sales_Grade,Avg_Order_Value_Percentile,Avg_Order_Value_Grade,Purchase_Frequency_Percentile,Purchase_Frequency_Grade,Personalized_Description
TT-0010,Shepard Witt,1,Consumer,Central,El Salvador,Female,19,10302.0,67,153.76,1036,0.0647,0.4483,16,144,Formal Shoes,25,54.9685534591195,C,40.06289308176101,C,64.0251572327044,B,客户 Shepard Witt (TT-0010) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Formal Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
TT-001234,Hutchinson Prescott,1,Corporate,South,Spain,Male,27,10878.0,69,157.65,1081,0.0638,0.4964,0,101,Sports Wear,29,66.16352201257861,B,54.84276729559748,C,61.57232704402516,B,客户 Hutchinson Prescott (TT-001234) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
TT-001335,Robinson Arnett,0,Corporate,North,Mexico,Female,30,9566.0,58,164.93,1050,0.0552,0.4655,0,108,Formal Shoes,24,43.144654088050316,C,82.32704402515724,A,33.77358490566038,D,客户 Robinson Arnett (TT-001335) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Formal Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
TT-00135,Martinez Arnett,1,Corporate,Central Asia,India,Male,20,12317.0,77,159.96,1077,0.0715,0.475,4,96,Casula Shoes,28,83.14465408805032,A,63.64779874213836,B,79.87421383647799,B,客户 Martinez Arnett (TT-00135) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Casula Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送。
TT-001633,Dodson Talbott,1,Corporate,Central Asia,India,Male,22,12137.0,78,155.6,1033,0.0755,0.4366,5,84,Titak watch,30,81.63522012578616,A,46.9811320754717,C,87.16981132075472,A,客户 Dodson Talbott (TT-001633) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：Titak watch。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务。
TT-001878,Gates Moffitt,0,Corporate,Central,Germany,Female,28,8712.0,56,155.57,1028,0.0545,0.4502,46,124,Sneakers,22,27.42138364779874,D,46.79245283018868,C,32.075471698113205,D,客户 Gates Moffitt (TT-001878) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Sneakers。 产品涉猎广泛，购买过多种不同类型的产品。
TT-002042,Clark Arnett,0,Consumer,North,United Kingdom,Female,66,6974.0,50,139.48,981,0.051,0.4266,69,99,Suits,24,7.169811320754717,E,4.0251572327044025,E,21.50943396226415,D,客户 Clark Arnett (TT-002042) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Suits。 产品涉猎广泛，购买过多种不同类型的产品。
TT-00241,Gallegos Rosenblatt,1,Consumer,EMEA,Lithuania,Male,51,10435.0,67,155.75,1042,0.0643,0.46,8,101,Titak watch,28,57.23270440251572,C,47.9874213836478,C,63.270440251572325,B,客户 Gallegos Rosenblatt (TT-00241) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Titak watch。 产品涉猎广泛，购买过多种不同类型的产品。
TT-00285,Nelson Barnett,0,Consumer,Oceania,Australia,Female,21,8272.0,49,168.82,1068,0.0459,0.5212,15,108,Jeans,24,20.754716981132077,D,90.81761006289308,A,11.572327044025158,E,客户 Nelson Barnett (TT-00285) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
TT-003168,Stevens Catlett,0,Home Office,Oceania,Australia,Female,21,8289.0,55,150.71,1071,0.0514,0.4746,0,116,Beds,24,20.88050314465409,D,28.49056603773585,D,23.08176100628931,D,客户 Stevens Catlett (TT-003168) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Beds。 产品涉猎广泛，购买过多种不同类型的产品。
TT-00422,Larsen Patt,1,Consumer,North Asia,China,Female,28,10599.0,68,155.87,1078,0.0631,0.459,0,151,Formal Shoes,28,61.0062893081761,B,48.301886792452834,C,59.62264150943396,C,客户 Larsen Patt (TT-00422) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Formal Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：邀请参与产品评测和新品试用。
TT-0045,Hess Prescott,1,Home Office,South,United States,Male,34,13723.0,82,167.35,1080,0.0759,0.4742,1,105,Titak watch,25,94.71698113207547,A,88.80503144654088,A,87.61006289308176,A,客户 Hess Prescott (TT-0045) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 购买频率高，复购行为明显。 最常购买的产品是：Titak watch。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务。
TT-0049,Fuller Eplett,1,Corporate,West,United States,Female,28,12516.0,78,160.46,1066,0.0732,0.4659,15,175,Shirts,27,85.66037735849056,A,65.28301886792453,B,83.64779874213836,A,客户 Fuller Eplett (TT-0049) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Shirts。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
TT-00506,Duran Prescott,1,Consumer,EMEA,Ukraine,Male,18,9767.0,65,150.26,1063,0.0611,0.4706,7,83,T - Shirts,31,46.16352201257862,C,26.729559748427672,D,52.0125786163522,C,客户 Duran Prescott (TT-00506) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
TT-00626,Harper Dartt,0,Consumer,North,Mexico,Male,18,10032.0,61,164.46,1048,0.0582,0.4846,34,66,T - Shirts,30,50.25157232704402,C,80.37735849056604,A,42.38993710691824,C,客户 Harper Dartt (TT-00626) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
TY-001131,Decker Satty,1,Consumer,Central,France,Female,44,9823.0,60,163.72,1068,0.0562,0.4984,1,132,Sports Wear,27,46.79245283018868,C,77.54716981132076,B,36.54088050314465,D,客户 Decker Satty (TY-001131) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
TY-001437,Gutierrez Doherty,1,Home Office,West,United States,Male,33,10632.0,68,156.35,1065,0.0638,0.4584,16,79,Jeans,27,61.886792452830186,B,50.314465408805034,C,61.57232704402516,B,客户 Gutierrez Doherty (TY-001437) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
TY-00261,Osborne Kelty,1,Corporate,Oceania,Australia,Female,29,10487.0,63,166.46,1074,0.0587,0.4837,9,141,Running Shoes,22,58.61635220125786,C,86.54088050314466,A,44.40251572327044,C,客户 Osborne Kelty (TY-00261) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
TZ-00107,Maxwell Katz,0,Consumer,South,Spain,Male,27,7852.0,48,163.58,1005,0.0478,0.4787,75,74,Jeans,26,14.842767295597485,E,76.72955974842768,B,15.220125786163521,E,客户 Maxwell Katz (TZ-00107) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
TZ-00400,Padilla Kunitz,0,Home Office,North,Ireland,Male,31,10032.0,68,147.53,1073,0.0634,0.4633,8,64,Shirts,27,50.25157232704402,C,16.60377358490566,E,60.62893081761006,B,客户 Padilla Kunitz (TZ-00400) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
TZ-00452,Prince Schwartz,1,Consumer,South,Bolivia,Male,22,12223.0,79,154.72,1017,0.0777,0.4444,6,111,Running Shoes,31,82.26415094339623,A,43.77358490566038,C,89.937106918239,A,客户 Prince Schwartz (TZ-00452) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务。
TZ-00490,Rivas Voltz,1,Corporate,Oceania,Australia,Female,45,13623.0,84,162.18,1074,0.0782,0.478,7,191,Running Shoes,27,93.9622641509434,A,71.82389937106917,B,91.63522012578616,A,客户 Rivas Voltz (TZ-00490) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
TZ-00733,Rodriquez Glantz,0,Corporate,West,United States,Female,41,7259.0,51,142.33,1074,0.0475,0.4665,7,98,Casula Shoes,24,9.182389937106917,E,7.169811320754717,E,14.90566037735849,E,客户 Rodriquez Glantz (TZ-00733) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Casula Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
TZ-00830,Casey Mautz,0,Consumer,Southeast Asia,Philippines,Male,25,10108.0,61,165.7,1048,0.0582,0.4785,2,90,T - Shirts,29,51.886792452830186,C,84.90566037735849,A,42.38993710691824,C,客户 Casey Mautz (TZ-00830) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
UE-00136,Snow Pardue,1,Consumer,South,Colombia,Male,18,10666.0,75,142.21,1078,0.0696,0.4217,3,81,Dinning Tables,29,62.64150943396226,B,6.918238993710692,E,75.09433962264151,B,客户 Snow Pardue (UE-00136) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Dinning Tables。 产品涉猎广泛，购买过多种不同类型的产品。
UM-00432,Hood Mitchum,0,Home Office,Central,France,Male,32,7853.0,51,153.98,1035,0.0493,0.4653,46,76,Shirts,22,15.031446540880502,E,40.69182389937107,C,18.050314465408803,E,客户 Hood Mitchum (UM-00432) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
UM-006539,Chase Mitchum,0,Corporate,Central,United States,Female,33,10265.0,60,171.08,1041,0.0576,0.4889,1,151,T - Shirts,22,54.59119496855346,C,93.83647798742139,A,40.56603773584906,C,客户 Chase Mitchum (UM-006539) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：邀请参与产品评测和新品试用。
