Customer ID,Customer Name,Segment,Country,Region,City,State,Gender,Age,Age Group,Education,Marital Status,Total_Orders,Total_Quantity,Total_Sales,Total_Profit,Total_Discount_Amount,Total_Net_Sales,Total_Shipping_Cost,Avg_Discount,First_Purchase_Date,Last_Purchase_Date,Customer_Lifetime_Days,Purchase_Days,Avg_Purchase_Interval_Days,Favorite_Product,Unique_Products_Purchased,Avg_Browsing_Time,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,Critical_Orders,High_Orders,Low_Orders,Medium_Orders,Month_1_Orders,Month_2_Orders,Month_3_Orders,Month_4_Orders,Month_5_Orders,Month_6_Orders,Month_7_Orders,Month_8_Orders,Month_9_Orders,Month_10_Orders,Month_11_Orders,Month_12_Orders,Avg_Order_Value,Avg_Order_Profit,Avg_Order_Quantity,Profit_Margin,Shipping_Cost_Ratio,Discount_Ratio,Purchase_Frequency,Browsing_Time_per_Order,Days_Since_Last_Purchase,Monetary_Value,Purchase_Frequency_RFM,Cluster
RS-001844,Hobbs Saunders,Consumer,Spain,South,Castelldefels,Catalonia,Female,28,25-34,Bachelor,Single,62,192.0,9079.0,3996.7,287.88,8791.12,400.3,0.0319354838709677,2022-01-21,2024-11-28,1042,58,17.081967213114755,Casula Shoes,29,20.120967741935484,49,42,46,137,5,16,9,32,3,3,10,4,3,6,9,5,7,3,6,3,146.44,64.46,3.1,0.4402,0.0441,0.0317,0.0595,20.12,33,9079.0,62,4
RS-00441,Mercado Stivers,Consumer,United States,West,Los Angeles,California,Male,30,25-34,Bachelor,Married,67,189.0,10463.0,4726.3,341.32,10121.68,472.7,0.0323880597014925,2022-01-14,2024-12-31,1082,62,16.393939393939394,Curtains,29,11.99402985074627,29,21,34,84,2,22,6,37,6,6,1,3,3,9,9,8,3,7,4,8,156.16,70.54,2.82,0.4517,0.0452,0.0326,0.0619,11.99,0,10463.0,67,2
RS-0050,Hernandez Badders,Home Office,Mexico,North,Guaymas,Sonora,Male,23,18-24,Bachelor,Single,65,210.0,10640.0,5064.2,288.93,10351.07,506.3,0.0276923076923076,2022-01-15,2024-12-15,1065,58,16.640625,Casula Shoes,24,13.433846153846154,28,21,39,88,3,10,1,51,6,7,2,2,7,4,8,5,6,5,5,8,163.69,77.91,3.23,0.476,0.0476,0.0272,0.061,13.43,16,10640.0,65,2
RS-00520,Maddox Watters,Consumer,United States,East,New York City,New York,Female,18,18-24,High School,Single,67,219.0,9403.0,4259.9,297.96,9105.04,425.9,0.0317910447761194,2022-02-15,2024-11-17,1006,54,15.242424242424242,Sneakers,28,23.67313432835821,47,48,51,146,11,11,2,43,4,7,3,9,5,8,0,4,11,7,6,3,140.34,63.58,3.27,0.453,0.0453,0.0317,0.0666,23.67,44,9403.0,67,4
RS-00984,Cline Powers,Home Office,China,North Asia,Tianjin,Tianjin,Male,41,35-49,Doctorate,Married,47,133.0,8261.0,4020.3,252.69,8008.309999999999,402.1,0.0306382978723404,2022-01-15,2024-11-15,1035,41,22.5,Jeans,21,11.636170212765958,21,15,19,55,6,11,4,26,2,8,3,1,3,7,3,6,5,1,3,5,175.77,85.54,2.83,0.4867,0.0487,0.0306,0.0454,11.64,46,8261.0,47,4
RT-001241,Wilkinson Rupert,Home Office,United States,Central,Chicago,Illinois,Female,25,25-34,Bachelor,Single,79,230.0,11327.0,5193.5,321.93,11005.07,519.9,0.0273417721518987,2022-01-15,2024-12-13,1063,68,13.628205128205128,Casula Shoes,33,20.98607594936709,49,49,61,159,7,21,5,46,13,7,8,4,7,12,8,8,4,2,3,3,143.38,65.74,2.91,0.4585,0.0459,0.0284,0.0743,20.99,18,11327.0,79,0
RT-002024,Noble Stewart,Consumer,China,North Asia,Changshu,Jiangsu,Female,23,18-24,Bachelor,Single,85,228.0,12842.0,6133.7,401.31,12440.69,613.5,0.0310588235294117,2022-01-19,2024-12-25,1071,65,12.75,Titak watch,24,23.068235294117645,55,58,71,184,7,22,1,55,6,8,9,11,11,7,7,5,3,7,5,6,151.08,72.16,2.68,0.4776,0.0478,0.0312,0.0794,23.07,6,12842.0,85,0
RT-00304,Durham Stugart,Corporate,Mexico,North,Victoria,Tamaulipas,Female,49,35-49,Doctorate,Single,56,171.0,8306.0,3890.3,256.45,8049.55,389.1,0.0305357142857142,2022-01-18,2024-12-31,1078,46,19.6,Shirts,24,22.43392857142857,38,33,44,115,3,14,0,39,4,4,5,10,4,4,7,6,6,4,0,2,148.32,69.47,3.05,0.4684,0.0468,0.0309,0.0519,22.43,0,8306.0,56,3
RT-004143,Herring Stewart,Home Office,Netherlands,Central,Nijmegen,Gelderland,Female,43,35-49,Master,Married,46,140.0,6977.0,3222.2,221.8,6755.2,322.3,0.0317391304347826,2022-01-15,2024-12-18,1068,42,23.73333333333333,Jeans,20,21.343478260869563,38,36,44,118,0,10,1,35,2,5,4,3,4,5,5,4,1,5,4,4,151.67,70.05,3.04,0.4618,0.0462,0.0318,0.0431,21.34,13,6977.0,46,3
RT-00464,Bowen Hart,Consumer,France,Central,Paris,Ile-de-France,Male,26,25-34,Bachelor,Married,77,229.0,13383.0,6465.5,392.2,12990.8,646.0,0.0287012987012987,2022-01-15,2024-12-27,1077,62,14.171052631578949,Formal Shoes,25,11.836363636363636,40,33,48,121,4,21,0,52,9,6,8,3,4,7,3,10,7,6,3,11,173.81,83.97,2.97,0.4831,0.0483,0.0293,0.0715,11.84,4,13383.0,77,2
RT-00607,Mclean Sievert,Consumer,France,Central,Douai,Nord-Pas-de-Calais,Female,61,50-64,Doctorate,Single,69,215.0,10998.0,4932.1,307.5,10690.5,492.8,0.0284057971014492,2022-01-15,2024-12-15,1065,62,15.661764705882351,Fossil Watch,31,21.327536231884057,49,42,53,144,5,20,0,44,6,3,2,8,11,8,3,5,8,3,7,5,159.39,71.48,3.12,0.4485,0.0448,0.028,0.0648,21.33,16,10998.0,69,0
RT-0073,Foley Stewart,Consumer,Philippines,Southeast Asia,Marikina,National Capital,Female,42,35-49,Doctorate,Married,85,282.0,12770.0,5794.0,346.71,12423.29,579.2,0.0277647058823529,2022-01-15,2024-12-15,1065,69,12.678571428571429,Sports Wear,25,20.19058823529412,60,55,64,179,2,31,0,52,5,11,6,6,5,2,9,10,6,14,5,6,150.24,68.16,3.32,0.4537,0.0454,0.0272,0.0798,20.19,16,12770.0,85,0
RT-00977,Bartlett Stewart,Consumer,Australia,Oceania,Geraldton,Western Australia,Male,33,25-34,Bachelor,Married,68,204.0,11574.0,5658.0,323.40000000000003,11250.6,565.5,0.0285294117647058,2022-01-15,2024-12-30,1080,62,16.119402985074625,Casula Shoes,25,14.03529411764706,26,23,39,88,4,30,4,30,5,8,3,8,3,8,2,5,7,8,5,6,170.21,83.21,3.0,0.4889,0.0489,0.0279,0.063,14.04,1,11574.0,68,2
RY-00178,Houston Leatherbury,Consumer,Philippines,Southeast Asia,Bacolod City,Western Visayas,Male,36,35-49,Master,Married,79,235.0,12727.0,6148.2,409.65,12317.35,614.8,0.0317721518987341,2022-01-23,2024-12-22,1064,63,13.64102564102564,Sneakers,27,14.354430379746836,28,24,38,90,2,16,2,59,4,4,6,6,7,10,4,9,7,10,4,8,161.1,77.83,2.97,0.4831,0.0483,0.0322,0.0742,14.35,9,12727.0,79,2
RY-002136,Salazar Henry,Consumer,Brazil,South,João Pessoa,Paraíba,Male,22,18-24,Associate Degree,Married,83,224.0,12956.0,5980.3,404.45,12551.55,597.7,0.0315662650602409,2022-01-15,2024-12-27,1077,67,13.134146341463415,Casula Shoes,27,12.509638554216869,36,31,41,108,0,37,2,44,5,3,4,9,5,8,14,4,8,10,8,5,156.1,72.05,2.7,0.4616,0.0461,0.0312,0.0771,12.51,4,12956.0,83,2
RY-00324,Wilkins Mccrary,Consumer,France,Central,Lille,Nord-Pas-de-Calais,Male,19,18-24,High School,Single,69,229.0,9413.0,3907.9,267.83,9145.17,390.8,0.0284057971014492,2022-01-28,2024-12-21,1058,52,15.558823529411764,Dinning Tables,31,15.72463768115942,30,25,48,103,10,20,4,35,6,5,2,2,8,7,7,7,5,6,10,4,136.42,56.64,3.32,0.4152,0.0415,0.0285,0.0652,15.72,10,9413.0,69,2
RY-00423,Randall Murry,Corporate,United States,Central,Rockford,Illinois,Female,38,35-49,Master,Married,74,226.0,10954.0,4889.7,336.83,10617.17,488.7,0.0306756756756756,2022-01-17,2024-12-15,1063,63,14.561643835616438,Formal Shoes,29,22.145945945945947,47,49,65,161,3,20,1,50,4,5,5,7,8,7,5,5,8,6,7,7,148.03,66.08,3.05,0.4464,0.0446,0.0307,0.0696,22.15,16,10954.0,74,0
RY-00930,Garrett Farry,Consumer,South Africa,Africa,Pietermaritzburg,Kwazulu-natal,Female,23,18-24,Associate Degree,Married,66,200.0,10884.0,5262.5,313.99,10570.01,526.2,0.0287878787878787,2022-01-15,2024-12-15,1065,60,16.384615384615383,Fossil Watch,21,21.656060606060606,48,43,51,142,2,19,3,42,6,4,8,6,8,3,7,4,5,8,4,3,164.91,79.73,3.03,0.4835,0.0483,0.0288,0.062,21.66,16,10884.0,66,3
RZ-001718,Mcclure Schwarz,Home Office,Dominican Republic,Caribbean,La Romana,La Romana,Female,36,35-49,Master,Single,77,233.0,14226.0,7270.9,402.34,13823.66,727.0,0.0283116883116883,2022-01-17,2024-12-24,1072,68,14.105263157894736,Titak watch,19,19.867532467532467,57,53,62,172,0,29,7,41,5,5,6,6,7,6,7,6,9,7,5,8,184.75,94.43,3.03,0.5111,0.0511,0.0283,0.0718,19.87,7,14226.0,77,0
SA-001257,Payne Crebassa,Corporate,New Zealand,Oceania,Rotorua,Bay of Plenty,Female,33,25-34,Master,Single,62,201.0,9070.0,3937.0,250.47,8819.53,393.6,0.0282258064516129,2022-01-15,2024-12-15,1065,52,17.459016393442624,Dinning Tables,25,21.43870967741936,48,48,49,145,5,21,2,34,5,7,6,4,5,7,6,7,3,5,5,2,146.29,63.5,3.24,0.4341,0.0434,0.0276,0.0582,21.44,16,9070.0,62,3
SA-007181,Tillman Zrebassa,Corporate,United States,South,Burlington,North Carolina,Female,18,18-24,High School,Married,62,180.0,10718.0,5365.7,328.11,10389.89,536.4,0.0311290322580645,2022-02-15,2024-12-29,1048,52,17.18032786885246,Shirts,17,21.570967741935487,46,45,51,142,1,23,2,36,4,7,5,7,7,5,5,4,5,8,1,4,172.87,86.54,2.9,0.5006,0.05,0.0306,0.0592,21.57,2,10718.0,62,3
SE-00103,Blankenship Reese,Consumer,United States,West,Los Angeles,California,Male,29,25-34,Bachelor,Single,68,214.0,10684.0,4886.2,326.97,10357.03,488.6,0.0316176470588235,2022-01-15,2024-12-15,1065,58,15.8955223880597,Car Body Covers,22,12.41764705882353,37,28,36,101,17,21,1,29,3,6,2,5,4,8,9,8,5,8,7,3,157.12,71.86,3.15,0.4573,0.0457,0.0306,0.0638,12.42,16,10684.0,68,2
SE-001308,Atkins Messe,Consumer,Mexico,North,Mexico City,Distrito Federal,Male,51,50-64,Doctorate,Married,57,157.0,9398.0,4890.3,261.16,9136.84,489.2,0.029298245614035,2022-01-16,2024-12-30,1079,46,19.267857142857142,Sneakers,28,12.952631578947368,23,13,33,69,6,19,6,26,6,5,5,5,6,5,5,5,2,5,1,7,164.88,85.79,2.75,0.5204,0.0521,0.0278,0.0528,12.95,1,9398.0,57,1
SE-00234,Willis Crouse,Home Office,United States,West,San Diego,California,Male,25,25-34,High School,Married,41,127.0,6320.0,2664.3,182.4,6137.599999999999,266.5,0.0278048780487804,2022-01-15,2024-12-31,1081,36,27.025,Fossil Watch,22,13.00731707317073,18,12,17,47,3,11,0,27,4,3,4,5,3,1,3,5,5,1,2,5,154.15,64.98,3.1,0.4216,0.0422,0.0289,0.0379,13.01,0,6320.0,41,1
SE-00473,Acosta Morse,Corporate,Indonesia,Southeast Asia,Bandung,Jawa Barat,Male,49,35-49,Doctorate,Married,62,181.0,10350.0,4969.7,296.66,10053.34,497.0,0.0287096774193548,2022-01-20,2024-11-26,1041,51,17.065573770491802,Car & Bike Care,30,13.92741935483871,26,30,37,93,10,29,1,22,3,3,3,6,7,4,5,6,6,8,7,4,166.94,80.16,2.92,0.4802,0.048,0.0287,0.0596,13.93,35,10350.0,62,2
SE-00488,Manning House,Consumer,New Zealand,Oceania,Porirua,Wellington,Male,24,18-24,High School,Married,78,248.0,12481.0,5456.9,417.96,12063.04,545.6,0.0329487179487179,2022-01-15,2024-11-22,1042,66,13.532467532467532,Casula Shoes,28,13.066666666666666,32,29,44,105,9,23,1,45,7,6,4,7,4,13,7,6,5,6,7,6,160.01,69.96,3.18,0.4372,0.0437,0.0335,0.0749,13.07,39,12481.0,78,2
SH-0036,Bond Overcash,Consumer,Austria,Central,Graz,Styria,Male,54,50-64,Doctorate,Married,95,284.0,14621.0,6634.6,413.18,14207.82,663.8,0.0287368421052631,2022-01-15,2024-11-17,1037,76,11.03191489361702,Fossil Watch,31,12.196842105263158,43,29,48,120,6,38,12,39,5,8,5,4,9,16,7,8,10,7,11,5,153.91,69.84,2.99,0.4538,0.0454,0.0283,0.0916,12.2,44,14621.0,95,2
SH-0082,Mann Hirsh,Corporate,Philippines,Southeast Asia,Marikina,National Capital,Female,39,35-49,Master,Single,77,238.0,11969.0,5725.7,333.88,11635.12,572.5,0.0281818181818181,2022-01-15,2024-12-29,1079,63,14.197368421052632,Sneakers,26,19.479220779220785,53,48,55,156,1,35,0,41,8,6,4,10,7,4,1,14,5,3,4,11,155.44,74.36,3.09,0.4784,0.0478,0.0279,0.0714,19.48,2,11969.0,77,0
SO-002957,Mitchell Barroso,Corporate,Israel,EMEA,Tel Aviv,Tel Aviv,Female,24,18-24,Bachelor,Single,83,251.0,14055.0,6981.5,425.98,13629.02,698.0,0.0293975903614457,2022-01-14,2024-12-21,1072,67,13.073170731707316,T - Shirts,29,20.16265060240964,60,51,65,176,4,37,9,33,6,5,9,6,4,8,6,11,5,7,7,9,169.34,84.11,3.02,0.4967,0.0497,0.0303,0.0774,20.16,10,14055.0,83,0
SS-00173,Austin Demoss,Home Office,Australia,Oceania,Sydney,New South Wales,Female,22,18-24,High School,Single,85,263.0,12745.0,5891.6,345.14,12399.86,589.1,0.0267058823529411,2022-01-15,2024-12-15,1065,67,12.678571428571429,Titak watch,29,20.57529411764706,59,58,67,184,1,30,4,50,8,3,6,6,14,7,9,8,3,8,6,7,149.94,69.31,3.09,0.4623,0.0462,0.0271,0.0798,20.58,16,12745.0,85,0
SS-00438,Mays Weiss,Consumer,Canada,Canada,Toronto,Ontario,Male,23,18-24,Bachelor,Single,50,147.0,7962.0,3670.7,253.33,7708.67,367.2,0.0322,2022-01-15,2024-12-18,1068,44,21.79591836734694,Car & Bike Care,22,13.0,23,18,32,73,2,23,0,25,6,4,2,4,3,1,7,4,4,5,3,7,159.24,73.41,2.94,0.461,0.0461,0.0318,0.0468,13.0,13,7962.0,50,1
SS-0057,Steele Gross,Consumer,Netherlands,Central,Amsterdam,North Holland,Female,19,18-24,Associate Degree,Single,74,222.0,11014.0,5060.7,319.66,10694.34,506.0,0.0287837837837837,2022-01-13,2024-12-15,1067,64,14.616438356164384,Sports Wear,27,21.844594594594597,48,52,60,160,3,38,1,32,5,6,6,4,6,6,9,5,5,8,6,8,148.84,68.39,3.0,0.4595,0.0459,0.029,0.0694,21.84,16,11014.0,74,0
SS-00649,Dotson Weiss,Consumer,Australia,Oceania,Toowoomba,Queensland,Male,27,25-34,Associate Degree,Married,93,270.0,14147.0,6575.5,416.41,13730.59,657.4,0.0296774193548387,2022-01-28,2024-12-15,1052,71,11.434782608695652,Fossil Watch,29,11.976344086021506,29,24,44,97,6,28,3,56,6,6,11,7,10,13,3,7,8,7,8,7,152.12,70.7,2.9,0.4648,0.0465,0.0294,0.0884,11.98,16,14147.0,93,2
SS-0067,Berg Weiss,Home Office,United States,East,New York City,New York,Female,26,25-34,Bachelor,Single,80,231.0,13195.0,6150.9,359.43,12835.57,615.0,0.027125,2022-01-13,2024-11-23,1045,61,13.227848101265822,Suits,27,19.9075,54,51,61,166,0,25,6,49,6,12,5,7,6,2,8,8,3,10,8,5,164.94,76.89,2.89,0.4662,0.0466,0.0272,0.0766,19.91,38,13195.0,80,0
SS-00700,Flynn Moss,Home Office,China,North Asia,Leshan,Sichuan,Female,36,35-49,Master,Married,58,179.0,9073.0,4341.6,269.77,8803.23,434.3,0.0293103448275862,2022-01-15,2024-12-27,1077,49,18.894736842105264,Jeans,26,23.42758620689655,38,37,49,124,3,13,0,42,5,8,4,3,3,7,4,4,4,5,3,8,156.43,74.86,3.09,0.4785,0.0479,0.0297,0.0539,23.43,4,9073.0,58,3
ST-00124,Bullock Prost,Consumer,Australia,Oceania,Perth,Western Australia,Female,33,25-34,Master,Married,73,217.0,10991.0,5293.6,312.86,10678.14,529.2,0.0294520547945205,2022-01-27,2024-12-25,1063,63,14.76388888888889,Formal Shoes,28,21.02328767123288,53,52,56,161,5,17,0,51,4,6,7,2,2,7,5,8,8,9,6,9,150.56,72.52,2.97,0.4816,0.0481,0.0285,0.0687,21.02,6,10991.0,73,0
ST-001513,Green Baptist,Corporate,Italy,South,Verona,Veneto,Male,24,18-24,Associate Degree,Single,44,127.0,7999.0,3820.1,267.26,7731.74,382.3,0.034090909090909,2022-01-15,2024-12-24,1074,39,24.976744186046517,T - Shirts,21,12.175,14,12,22,48,0,13,4,27,8,4,2,4,5,5,5,1,2,2,3,3,181.8,86.82,2.89,0.4776,0.0478,0.0334,0.041,12.18,7,7999.0,44,1
ST-002472,Mckinney Gilcrest,Corporate,Germany,Central,Wiesbaden,Hesse,Male,23,18-24,Associate Degree,Single,48,125.0,7452.0,3457.4,218.47,7233.53,345.6,0.0285416666666666,2022-01-13,2024-12-18,1070,42,22.76595744680851,Sports Wear,25,13.01875,16,13,25,54,2,21,2,23,7,3,4,4,3,2,4,3,7,2,5,4,155.25,72.03,2.6,0.464,0.0464,0.0293,0.0449,13.02,13,7452.0,48,1
ST-00299,Chan West,Home Office,Albania,EMEA,Durres,Durrës,Male,30,25-34,Bachelor,Married,84,241.0,12233.0,5452.4,362.37,11870.63,545.4,0.0302380952380952,2022-01-15,2024-12-16,1066,70,12.843373493975903,Sports Wear,28,13.930952380952382,26,28,42,96,2,23,3,56,7,10,6,3,9,9,3,13,5,6,10,3,145.63,64.91,2.87,0.4457,0.0446,0.0296,0.0788,13.93,15,12233.0,84,2
TE-001170,Jackson Applegate,Corporate,India,Central Asia,Delhi,Delhi,Male,32,25-34,Master,Single,77,231.0,11455.0,5193.7,322.5,11132.5,519.5,0.0283116883116883,2022-01-15,2024-12-28,1078,60,14.18421052631579,Sports Wear,29,13.401298701298703,30,24,47,101,6,13,4,54,6,5,8,10,7,5,5,5,8,5,5,8,148.77,67.45,3.0,0.4534,0.0454,0.0282,0.0714,13.4,3,11455.0,77,2
TE-001307,Richard Minnotte,Corporate,Argentina,South,Paraná,Entre Ríos,Female,41,35-49,Doctorate,Married,55,152.0,8878.0,4128.7,255.71,8622.289999999999,412.7,0.0283636363636363,2022-01-15,2024-12-31,1081,48,20.01851851851852,Suits,24,19.93636363636364,39,40,44,123,6,18,2,29,3,7,6,2,5,1,8,2,4,4,5,8,161.42,75.07,2.76,0.465,0.0465,0.0288,0.0509,19.94,0,8878.0,55,3
TE-00364,Reese Huthwaite,Consumer,Kenya,Africa,Nairobi,Nairobi,Male,31,25-34,Master,Married,58,192.0,7980.0,3280.9,243.23,7736.769999999999,328.3,0.0298275862068965,2022-01-19,2024-12-29,1075,51,18.859649122807017,Suits,25,13.039655172413797,28,24,39,91,7,21,0,30,7,4,6,2,6,7,6,1,3,3,7,6,137.59,56.57,3.31,0.4111,0.0411,0.0305,0.054,13.04,2,7980.0,58,1
TE-00443,Sheppard Tate,Corporate,Brazil,South,Maringá,Parana,Male,38,35-49,Doctorate,Married,46,142.0,7233.0,3155.0,218.36,7014.64,315.8,0.0304347826086956,2022-02-15,2024-12-15,1034,45,22.977777777777774,Fossil Watch,19,14.463043478260868,18,12,22,52,2,13,2,29,3,2,5,4,4,1,0,9,4,4,6,4,157.24,68.59,3.09,0.4362,0.0437,0.0302,0.0445,14.46,16,7233.0,46,1
TE-00462,Ingram Huthwaite,Consumer,Italy,South,Aprilia,Lazio,Male,27,25-34,Associate Degree,Married,78,228.0,11723.0,5547.9,336.72,11386.28,555.2,0.0287179487179487,2022-02-15,2024-12-15,1034,62,13.428571428571429,Suits,32,12.055128205128204,33,23,37,93,6,24,6,42,3,5,6,5,7,10,4,8,3,15,6,6,150.29,71.13,2.92,0.4732,0.0474,0.0287,0.0754,12.06,16,11723.0,78,2
TE-00474,Roth Seite,Consumer,India,Central Asia,Cuttack,Odisha,Male,31,25-34,Doctorate,Married,78,235.0,12183.0,5668.1,366.28,11816.72,566.4,0.0296153846153846,2022-01-17,2024-12-27,1075,67,13.96103896103896,Titak watch,30,12.33076923076923,35,28,40,103,10,18,1,49,5,11,8,9,6,3,5,4,6,10,5,6,156.19,72.67,3.01,0.4652,0.0465,0.0301,0.0726,12.33,4,12183.0,78,2
TE-00499,Powers Gute,Consumer,United States,Central,Houston,Texas,Female,39,35-49,Master,Married,87,254.0,14065.0,6434.5,443.44,13621.56,643.4,0.0313793103448275,2022-01-20,2024-12-15,1060,73,12.325581395348838,Suits,24,20.365517241379308,60,58,68,186,2,25,8,52,7,2,8,5,10,2,12,4,8,7,14,8,161.67,73.96,2.92,0.4575,0.0457,0.0315,0.0821,20.37,16,14065.0,87,0
TH-001446,Kent Smith,Corporate,Panama,Central,San Miguelito,Panama,Female,20,18-24,High School,Single,84,267.0,14268.0,6913.7,421.45,13846.55,691.5,0.0298809523809523,2022-01-15,2024-12-30,1080,64,13.012048192771084,Shirts,21,21.422619047619047,62,57,69,188,2,19,1,62,6,5,4,8,9,10,6,7,8,5,7,9,169.86,82.31,3.18,0.4846,0.0485,0.0295,0.0778,21.42,1,14268.0,84,0
TH-00165,Ayers Smith,Home Office,Mexico,North,Coyoacán,Distrito Federal,Female,25,25-34,Bachelor,Married,82,251.0,11817.0,5143.3,344.78000000000003,11472.22,514.5,0.0297560975609756,2022-01-15,2024-12-30,1080,67,13.333333333333334,Sneakers,27,22.90853658536585,59,50,63,172,8,37,5,32,2,2,8,3,7,5,9,15,5,3,11,12,144.11,62.72,3.06,0.4352,0.0435,0.0292,0.0759,22.91,1,11817.0,82,0
TH-002476,Carrillo Smith,Home Office,Mexico,North,Irapuato,Guanajuato,Male,65,65+,Doctorate,Married,79,238.0,12872.0,6087.2,383.41,12488.59,609.2,0.0298734177215189,2022-01-15,2024-12-28,1078,66,13.82051282051282,Titak watch,32,11.80126582278481,34,26,44,104,0,28,1,50,6,12,5,4,5,9,9,4,6,9,6,4,162.94,77.05,3.01,0.4729,0.0473,0.0298,0.0733,11.8,3,12872.0,79,2
TH-002493,Pace Southworth,Consumer,Brazil,South,Surubim,Pernambuco,Female,44,35-49,Master,Married,79,244.0,12526.0,5612.0,399.57,12126.43,561.2,0.0318987341772151,2022-01-16,2024-12-27,1076,71,13.794871794871796,Jeans,30,20.3873417721519,56,49,63,168,5,17,5,52,5,7,11,1,8,11,8,5,6,5,3,9,158.56,71.04,3.09,0.448,0.0448,0.0319,0.0734,20.39,4,12526.0,79,0
TH-00358,Lara Smith,Consumer,Australia,Oceania,Brisbane,Queensland,Male,44,35-49,Master,Married,50,167.0,7511.0,3380.6,214.31,7296.69,338.4,0.0304,2022-01-13,2024-12-28,1080,46,22.040816326530614,Shirts,22,12.864,14,14,25,53,7,8,2,33,5,2,4,6,4,6,2,3,5,4,3,6,150.22,67.61,3.34,0.4501,0.0451,0.0285,0.0463,12.86,3,7511.0,50,1
TH-00459,Hogan Mcgrath,Home Office,Mexico,North,Nicolás Romero,México,Male,25,25-34,Bachelor,Single,53,156.0,8395.0,3913.9,263.48,8131.519999999999,391.4,0.030566037735849,2022-02-19,2024-12-15,1030,48,19.807692307692307,Running Shoes,23,12.384905660377358,15,12,21,48,5,23,3,22,1,5,4,4,6,3,6,6,8,3,4,3,158.4,73.85,2.94,0.4662,0.0466,0.0314,0.0515,12.38,16,8395.0,53,1
TH-00903,Gentry Smith,Consumer,Mexico,North,Morelia,Michoacán,Female,31,25-34,Bachelor,Single,82,235.0,13400.0,6524.0,424.63,12975.37,652.6,0.0306097560975609,2022-01-15,2024-12-15,1065,68,13.148148148148149,Fossil Watch,27,21.193902439024388,57,53,65,175,7,18,4,53,4,7,7,11,9,11,5,3,8,6,6,5,163.41,79.56,2.87,0.4869,0.0487,0.0317,0.077,21.19,16,13400.0,82,0
TH-00946,Luna Mcmath,Corporate,Mexico,North,Mexico City,Distrito Federal,Female,19,18-24,Associate Degree,Single,56,153.0,8965.0,4211.8,276.85,8688.15,421.0,0.03125,2022-01-26,2024-10-22,1000,51,18.181818181818183,Shirts,26,18.97142857142857,37,38,46,121,7,13,6,30,3,4,3,5,5,7,7,7,5,4,2,4,160.09,75.21,2.73,0.4698,0.047,0.0309,0.056,18.97,70,8965.0,56,4
TO-002765,Estes Takahito,Consumer,El Salvador,Central,Mejicanos,San Salvador,Female,27,25-34,Associate Degree,Married,66,223.0,10814.0,5025.2,302.16,10511.84,502.9,0.028030303030303,2022-01-13,2024-12-29,1081,50,16.630769230769232,Casula Shoes,23,20.113636363636363,44,45,55,144,1,21,6,38,8,4,8,3,4,9,6,5,3,7,4,5,163.85,76.14,3.38,0.4647,0.0465,0.0279,0.0611,20.11,2,10814.0,66,3
TO-00527,Rush Takahito,Consumer,Cuba,Caribbean,Camagüey,Camagüey,Female,33,25-34,Bachelor,Married,61,196.0,9147.0,3923.2,296.34,8850.66,392.2,0.031311475409836,2022-01-15,2024-12-15,1065,55,17.75,Suits,28,19.965573770491805,46,40,47,133,5,15,4,37,7,5,1,5,6,2,3,6,8,7,6,5,149.95,64.31,3.21,0.4289,0.0429,0.0324,0.0573,19.97,16,9147.0,61,3
TO-006,Carter Barreto,Corporate,Poland,EMEA,Bytom,Silesia,Male,30,25-34,Bachelor,Married,64,184.0,9317.0,4035.9,303.91,9013.09,403.8,0.033125,2022-01-15,2024-11-21,1041,54,16.523809523809526,Bike Tyres,28,13.4734375,29,25,31,85,3,16,6,39,5,4,4,3,10,0,11,8,10,5,2,2,145.58,63.06,2.88,0.4332,0.0433,0.0326,0.0615,13.47,40,9317.0,64,4
TO-00873,Velez Takahito,Consumer,France,Central,Les Ulis,Ile-de-France,Female,22,18-24,Bachelor,Single,57,169.0,9004.0,4432.2,246.75,8757.25,443.3,0.0282456140350877,2022-01-13,2024-12-15,1067,51,19.053571428571427,Running Shoes,25,19.640350877192983,36,36,41,113,3,14,4,36,5,4,3,5,2,6,4,5,5,5,9,4,157.96,77.76,2.96,0.4922,0.0492,0.0274,0.0534,19.64,16,9004.0,57,3
TS-001099,Guerra Roberts,Consumer,Thailand,Southeast Asia,Bangkok,Bangkok,Male,20,18-24,Associate Degree,Single,62,202.0,9439.0,4102.8,267.4,9171.6,410.1,0.0293548387096774,2022-01-15,2024-12-15,1065,57,17.459016393442624,Casula Shoes,31,14.587096774193547,24,23,36,83,6,16,1,39,5,0,6,5,5,4,3,5,9,5,7,8,152.24,66.17,3.26,0.4347,0.0434,0.0283,0.0582,14.59,16,9439.0,62,2
TT-0010,Shepard Witt,Consumer,El Salvador,Central,Soyapango,San Salvador,Female,19,18-24,High School,Married,67,212.0,10302.0,4618.5,293.22,10008.78,461.7,0.0286567164179104,2022-02-13,2024-12-15,1036,60,15.696969696969695,Formal Shoes,25,21.37611940298508,48,43,53,144,3,22,7,35,6,7,4,7,4,6,8,5,4,6,7,3,153.76,68.93,3.16,0.4483,0.0448,0.0285,0.0647,21.38,16,10302.0,67,3
